id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
1363,7,552,MP-7,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1364,7,560,"PE-1 (c)(1) [at least annually]
 PE-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1365,10,1304,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
1366,7,565,"PE-3 (a)(2) [CSP defined physical access control systems/devices AND guards]
 PE-3 (d) [in all circumstances within restricted access area where the information system resides]
 PE-3 (f)-2 [at least annually]
 PE-3 (g) [at least annually or earlier as required by a security relevant event.]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1367,7,566,PE-3(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1368,7,574,PE-4,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1369,7,575,PE-5,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1370,7,579,PE-6 (b)-1 [at least monthly],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1371,7,580,PE-6(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1372,7,583,PE-6(4),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1373,7,585,"PE-8 (a) [for a minimum of one(1) year]
 PE-8 (b) [at least monthly]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1374,7,586,PE-8(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1375,7,588,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1376,7,589,PE-9,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1377,7,592,PE-10 (b) [near more than one egress point of the IT area and ensures it is labeled and protected by a cover to prevent accidental shut-off],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1378,7,594,PE-11,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1379,7,595,PE-11(1) [automatically],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1380,7,597,PE-12,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1381,7,599,PE-13,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1382,7,600,"PE-13(1) -1 [service provider building maintenance/physical security personnel]
 PE-13(1) -2 [service provider emergency responders with incident response responsibilities]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1383,7,601,PE-13(2),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1384,7,604,"PE-14 (a) [consistent with American Society of Heating, Refrigerating and Air-conditioning Engineers (ASHRAE) document entitled Thermal Guidelines for Data Processing Environments]
 
 PE-14 (b) [continuously]",PE-14 (a) Requirement: The service provider measures temperature at server inlets and humidity levels by dew point.,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1385,7,606,PE-14(2),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1386,7,607,"PE-15
DSPAV must be used.",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1387,7,608,PE-15(1)-1 [service provider building maintenance/physical security personnel],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1388,7,609,PE-16 (a) [all information system components],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1389,7,610,PE-17,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1390,7,611,PE-18 [physical and environmental hazards identified during threat assessment],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1391,7,617,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1392,7,619,"PL-1 (c)(1) [at least annually]
 PL-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1393,7,620,"PL-2 (a)(14) [to include chief privacy and ISSO and/or similar role or designees]
 PL-2 (b) [to include chief privacy and ISSO and/or similar role]
 PL-2 (c) [at least annually]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1394,7,625,"PL-4 (c) [at least annually]
 PL-4 (d) [at least annually and when the rules are revised or changed]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1395,7,626,PL-4(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1396,7,629,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1397,7,630,PL-8 (b) [at least annually and when a significant change occurs],"PL-8 (b) Guidance: Significant change is defined in NIST Special Publication 800-37 Revision 2, Appendix F.",2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1398,7,631,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1399,7,632,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1400,7,633,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1401,7,634,PL-10,PL-10 Requirement: Select the appropriate FedRAMP Baseline,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1402,7,635,PL-11,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1403,7,673,"PS-1 (c)(1) [at least annually]
 PS-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1404,7,674,PS-2 (c) [at least annually],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1405,7,675,"PS-3 (b) [for national security clearances; a reinvestigation is required during the fifth(5th) year for top secret security clearance, the tenth(10th) year for secret security clearance, and fifteenth(15th) year for confidential security clearance.
 
 For moderate risk law enforcement and high impact public trust level, a reinvestigation is required during the fifth(5th) year. There is no reinvestigation for other moderate risk positions or any low risk positions]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1406,7,679,"All information systems.
 Users: U.S. citizens, U.S. nationals, or U.S. persons, foreign personnel as allowed by current DOD polices with AO approval.
 Administrators: U.S. citizens, U.S. nationals, or U.S. persons.",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1407,7,680,"PS-4 (a) [one(1) hour]
CSP/CSO may use FedRAMP value.",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1408,7,681,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1409,7,682,PS-4(2)-2 Notify [access control personnel responsible for disabling access to the system],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1410,7,683,"PS-5 (b)-2 [twenty-four(24) hours] 
 PS-5 (d)-1 [including access control personnel responsible for the system]
 PS-5 (d)-2 [twenty-four(24) hours]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1411,7,684,"PS-6 (b) [at least annually]
 PS-6 (c)(2) [at least annually and any time there is a change to the user's level of access]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1412,7,687,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1413,7,688,"PS-7 (d)-1 [including access control personnel responsible for the system and/or facilities, as appropriate]
 PS-7 (d)-2 [terminations: immediately; transfers: within twenty-four(24) hours]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1414,7,689,"PS-8 (b)-1 [to include the ISSO and/or similar role within the organization]
 PS-8 (b)-2 [24 hours]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1415,7,690,PS-9,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1416,7,712,"RA-1 (c)(1) [at least annually]
 RA-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1417,7,713,RA-2,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1418,7,715,"RA-3 (c) [security assessment report]
  
 RA-3 (d) [at least annually and whenever a significant change occurs]
  
 RA-3 (f) [annually]","RA-3 Guidance: Significant change is defined in NIST Special Publication 800-37 Revision 2, Appendix F.
 RA-3 (e) Requirement: Include all Authorizing Officials; for JAB authorizations to include FedRAMP.",2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1419,7,716,RA-3(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1420,7,717,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1421,7,718,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1422,7,807,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1423,7,808,"SA-10 (a) [development, implementation, AND operation]","SA-10 (e) Requirement: track security flaws and flaw resolution within the system, component, or service and report findings to organization-defined personnel, to include FedRAMP.",2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1424,7,809,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1425,7,811,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1426,7,815,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1427,5,1,"AC-1 (c)(1) [at least every 3 years] 
 AC-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1428,10,1222,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
1429,7,721,"RA-5 (a) [monthly operating system/infrastructure; monthly web applications (including APIs) and databases]
 RA-5 (d) [high-risk vulnerabilities mitigated within thirty(30) days from date of discovery; moderate-risk vulnerabilities mitigated within ninety(90) days from date of discovery; low risk vulnerabilities mitigated within one hundred and eighty(180) days from date of discovery]","RA-5 Guidance: See the FedRAMP Documents page> Vulnerability Scanning Requirements 
 https://www.FedRAMP.gov/documents/
 RA-5 (a) Requirement: an accredited independent assessor scans operating systems/infrastructure, web applications, and databases once annually.
 RA-5 (d) Requirement: If a vulnerability is listed among the CISA Known Exploited Vulnerability (KEV) Catalog (https://www.cisa.gov/known-exploited-vulnerabilities-catalog) the KEV remediation date supersedes the FedRAMP parameter requirement.
 RA-5 (e) Requirement: to include all Authorizing Officials; for JAB authorizations to include FedRAMP
 
 RA-5 Guidance: Informational findings from a scanner are detailed as a returned result that holds no vulnerability risk or severity and for FedRAMP does not require an entry onto the POA&M or entry onto the RET during any assessment phase.
 Warning findings, on the other hand, are given a risk rating (low, moderate, high or critical) by the scanning solution and should be treated like any other finding with a risk or severity rating for tracking purposes onto either the POA&M or RET depending on when the findings originated (during assessments or during monthly continuous monitoring). If a warning is received during scanning, but further validation turns up no actual issue then this item should be categorized as a false positive. If this situation presents itself during an assessment phase (initial assessment, annual assessment or any SCR), follow guidance on how to report false positives in the Security Assessment Report (SAR). If this situation happens during monthly continuous monitoring, a deviation request will need to be submitted per the FedRAMP Vulnerability Deviation Request Form.
 Warnings are commonly associated with scanning solutions that also perform compliance scans, and if the scanner reports a “warning” as part of the compliance scanning of a CSO, follow guidance surrounding the tracking of compliance findings during either the assessment phases (initial assessment, annual assessment or any SCR) or monthly continuous monitoring as it applies. Guidance on compliance scan findings can be found by searching on “Tracking of Compliance Scans” in FAQs.",2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1430,7,723,"RA-5(2) [within 24 hours prior to
 running scans]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1431,7,724,RA-5(3),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1432,7,725,RA-5(4) [notify appropriate service provider personnel and follow procedures for organization and service provider-defined corrective actions],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1433,7,726,"RA-5(5)-1 [all components that support authentication] 
 RA-5(5)-2 [all scans]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1434,7,729,RA-5(8),RA-5(8) Requirement: This enhancement is required for all high (or critical) vulnerability scan findings.,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1435,7,731,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1436,7,732,RA-5(11),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1437,7,734,RA-7,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1438,7,736,RA-9,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1439,7,737,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1440,7,738,"SA-1 (c)(1) [at least annually]
 SA-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1441,7,739,SA-2,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1442,7,740,SA-3,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1443,7,741,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1444,7,742,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1445,7,744,SA-4,"SA-4 Requirement: The service provider must comply with Federal Acquisition Regulation (FAR) Subpart 7.103, and Section 889 of the John S. McCain National Defense Authorization Act (NDAA) for Fiscal Year 2019 (Pub. L. 115-232), and FAR Subpart 4.21, which implements Section 889 (as well as any added updates related to FISMA to address security concerns in the system acquisitions process).
 
 SA-4 Guidance: The use of Common Criteria (ISO/IEC 15408) evaluated products is strongly preferred.
 See https://www.niap-ccevs.org/Product/index.cfm or https://www.commoncriteriaportal.org/products/.",2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1446,7,745,SA-4(1),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1447,7,746,SA-4(2)-1 [at a minimum to include security-relevant external system interfaces; high-level design; low-level design; source code or network and data flow diagram; [organization-defined design/implementation information]],,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1448,7,747,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1449,7,749,"SA-4(5) (a) The service provider shall use the DoD STIGs to establish configuration settings; Center for Internet Security up to Level 2 (CIS Level 2) guidelines shall be used if STIGs are not available; Custom baselines shall be used if CIS is not available.
DSPAV must be used.",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1450,7,751,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1451,7,753,SA-4(9),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1452,7,754,SA-4 (10),,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1453,7,757,"SA-5 (d) [at a minimum, the ISSO (or similar role within the organization)]",,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1454,7,765,SA-8,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1455,7,766,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1456,7,767,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1457,7,768,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1458,7,769,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1459,7,770,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1460,7,771,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1461,7,772,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
1462,7,773,,,2024-12-23T15:34:01.702601,2024-12-23T15:34:01.702601
